op name, kernel name, queue duration (ms), submit duration (ms), exec duration (ms), global size, local size, output size
kv_cmpr-24,kernel_rms_norm_mul,0.067600,1.668600,0.003900,1024x1x1,512x1x1,512x2x1x1
kv-24,kernel_transpose_32_16,0.059600,1.673000,0.002700,128x2x0,1x16x0,4096x2x1x1
kv-24,kernel_gemm_noshuffle_q4_0_f32,0.054600,1.676300,0.082700,1x1024x1,1x128x1,4096x2x1x1
Vcur_cont-24,kernel_cpy_f32_f32,0.044600,1.759500,0.003000,1024x2x1,64x1x1,128x16x2x1
k_pe-24,kernel_rope_norm_f32,0.031600,1.763000,0.002500,64x2x1,64x1x1,64x1x2x1
node_1530,kernel_repeat_f32,0.021600,1.766000,0.002800,1024x2x1,64x1x1,64x16x2x1
Kcur-24,kernel_concat_f32,0.133400,1.650600,0.003200,1024x2x1,64x1x1,192x16x2x1
cache_k_l24 (view),kernel_set_rows_f16_i64,0.108400,1.654300,0.004100,2048x1x1,1024x1x1,3072x4096x1x1
cache_v_l24 (view),kernel_set_rows_f16_i64,0.098400,1.658900,0.003400,2048x1x1,1024x1x1,2048x4096x1x1
node_1542,flash_attn_blk_f16,0.073400,1.662800,0.005200,16x1x1,0x0x0,128x16x2x1
node_1542,flash_attn_f32_f16,0.055400,1.668500,0.107100,16x16x0,16x1x0,128x16x2x1
node_1544,kernel_transpose_32_16,0.041400,1.776200,0.004900,512x2x0,1x16x0,2048x2x1x1
node_1544,kernel_gemm_noshuffle_q4_0_f32,0.035400,1.781700,0.325500,1x512x1,1x128x1,2048x2x1x1
ffn_inp-24,kernel_add,0.022400,2.107800,0.012900,128x1x1,64x1x1,2048x2x1x1
ffn_norm-24,kernel_rms_norm_mul,0.066000,2.071000,0.005700,2048x1x1,1024x1x1,2048x2x1x1
ffn_moe_logits-24,kernel_mul_mm_f32_f32_l4_lm,0.040000,2.077200,0.461800,128x1x1,128x1x1,64x2x1x1
ffn_moe_probs-24,kernel_soft_max_4,0.029000,2.539600,0.003800,128x1x1,64x1x1,64x2x1x1
ffn_moe_argsort-24,kernel_argsort_f32_i32,0.021000,2.544000,0.011800,64x2x1,64x1x1,64x2x1x1
ffn_moe_weights-24,kernel_get_rows_f32,0.014000,2.556400,0.003000,6x2x1,1x1x1,1x6x2x1
ffn_moe_out-24,kernel_moe_combine_f32,0.094000,0.051900,0.004000,512x2x0,64x1x0,2048x2x1x1
ffn_gate-24,kernel_transpose_32_16,0.069000,0.056400,0.004900,512x2x0,1x16x0,2816x2x1x1
ffn_gate-24,kernel_gemm_noshuffle_q4_0_f32,0.062000,0.061800,0.320500,1x704x1,1x128x1,2816x2x1x1
ffn_up-24,kernel_transpose_32_16,0.050000,0.382900,0.004900,512x2x0,1x16x0,2816x2x1x1
ffn_up-24,kernel_gemm_noshuffle_q4_0_f32,0.045000,0.388300,0.317700,1x704x1,1x128x1,2816x2x1x1
ffn_swiglu-24,kernel_swiglu,0.035000,0.706500,0.004200,1024x1x1,512x1x1,2816x2x1x1
ffn_shexp-24,kernel_transpose_32_16,0.027000,0.711200,0.006000,704x2x0,1x16x0,2048x2x1x1
ffn_shexp-24,kernel_gemm_noshuffle_q4_0_f32,0.127200,0.616000,0.450800,1x512x1,1x128x1,2048x2x1x1
ffn_out-24,kernel_add,0.082200,1.067300,0.013200,128x1x1,64x1x1,2048x2x1x1
l_out-24,kernel_add,0.069200,1.081000,0.013700,128x1x1,64x1x1,2048x2x1x1
attn_norm-25,kernel_rms_norm_mul,0.058200,1.095300,0.005400,2048x1x1,1024x1x1,2048x2x1x1
q-25,kernel_transpose_32_16,0.050200,1.101300,0.004600,512x2x0,1x16x0,3072x2x1x1
q-25,kernel_gemm_noshuffle_q4_0_f32,0.045200,1.106500,0.324300,1x768x1,1x128x1,3072x2x1x1
q_pe-25,kernel_rope_norm_f32,0.031200,1.431400,0.003100,1024x2x1,64x1x1,64x16x2x1
Qcur-25,kernel_concat_f32,0.021200,1.435000,0.003100,1024x2x1,64x1x1,192x16x2x1
kv_cmpr_pe-25,kernel_transpose_32_16,0.100600,1.354200,0.005200,512x2x0,1x16x0,576x2x1x1
kv_cmpr_pe-25,kernel_gemm_noshuffle_q4_0_f32,0.077600,1.359900,0.314200,1x144x1,1x128x1,576x2x1x1
kv_cmpr-25,kernel_rms_norm_mul,0.064600,1.674600,0.003900,1024x1x1,512x1x1,512x2x1x1
kv-25,kernel_transpose_32_16,0.057600,1.679000,0.002700,128x2x0,1x16x0,4096x2x1x1
kv-25,kernel_gemm_noshuffle_q4_0_f32,0.052600,1.682300,0.084600,1x1024x1,1x128x1,4096x2x1x1
Vcur_cont-25,kernel_cpy_f32_f32,0.042600,1.767400,0.003200,1024x2x1,64x1x1,128x16x2x1
k_pe-25,kernel_rope_norm_f32,0.029600,1.771200,0.002600,64x2x1,64x1x1,64x1x2x1
node_1594,kernel_repeat_f32,0.022600,1.774300,0.002500,1024x2x1,64x1x1,64x16x2x1
Kcur-25,kernel_concat_f32,0.133400,1.660100,0.002900,1024x2x1,64x1x1,192x16x2x1
cache_k_l25 (view),kernel_set_rows_f16_i64,0.106400,1.663600,0.004300,2048x1x1,1024x1x1,3072x4096x1x1
cache_v_l25 (view),kernel_set_rows_f16_i64,0.098400,1.668400,0.003200,2048x1x1,1024x1x1,2048x4096x1x1
node_1606,flash_attn_blk_f16,0.073400,1.672100,0.005200,16x1x1,0x0x0,128x16x2x1
node_1606,flash_attn_f32_f16,0.055400,1.677800,0.108500,16x16x0,16x1x0,128x16x2x1
node_1608,kernel_transpose_32_16,0.042400,1.786800,0.005100,512x2x0,1x16x0,2048x2x1x1
node_1608,kernel_gemm_noshuffle_q4_0_f32,0.035400,1.792500,0.315700,1x512x1,1x128x1,2048x2x1x1
ffn_inp-25,kernel_add,0.022400,2.108800,0.013000,128x1x1,64x1x1,2048x2x1x1
ffn_norm-25,kernel_rms_norm_mul,0.067200,2.070500,0.005600,2048x1x1,1024x1x1,2048x2x1x1
ffn_moe_logits-25,kernel_mul_mm_f32_f32_l4_lm,0.042200,2.076700,0.462600,128x1x1,128x1x1,64x2x1x1
ffn_moe_probs-25,kernel_soft_max_4,0.031200,2.539900,0.003900,128x1x1,64x1x1,64x2x1x1
ffn_moe_argsort-25,kernel_argsort_f32_i32,0.023200,2.544300,0.011900,64x2x1,64x1x1,64x2x1x1
ffn_moe_weights-25,kernel_get_rows_f32,0.016200,2.556800,0.003000,6x2x1,1x1x1,1x6x2x1
ffn_moe_out-25,kernel_moe_combine_f32,0.099200,0.041800,0.004200,512x2x0,64x1x0,2048x2x1x1
ffn_gate-25,kernel_transpose_32_16,0.074200,0.046600,0.004800,512x2x0,1x16x0,2816x2x1x1
ffn_gate-25,kernel_gemm_noshuffle_q4_0_f32,0.061200,0.051900,0.321900,1x704x1,1x128x1,2816x2x1x1
ffn_up-25,kernel_transpose_32_16,0.044200,0.374300,0.004800,512x2x0,1x16x0,2816x2x1x1
ffn_up-25,kernel_gemm_noshuffle_q4_0_f32,0.038200,0.379600,0.318700,1x704x1,1x128x1,2816x2x1x1
ffn_swiglu-25,kernel_swiglu,0.029200,0.698900,0.004200,1024x1x1,512x1x1,2816x2x1x1
ffn_shexp-25,kernel_transpose_32_16,0.019200,0.703700,0.006100,704x2x0,1x16x0,2048x2x1x1
ffn_shexp-25,kernel_gemm_noshuffle_q4_0_f32,0.117600,0.610200,0.435900,1x512x1,1x128x1,2048x2x1x1
ffn_out-25,kernel_add,0.085600,1.046700,0.013000,128x1x1,64x1x1,2048x2x1x1
l_out-25,kernel_add,0.072600,1.060300,0.013600,128x1x1,64x1x1,2048x2x1x1
attn_norm-26,kernel_rms_norm_mul,0.061600,1.074400,0.005600,2048x1x1,1024x1x1,2048x2x1x1
q-26,kernel_transpose_32_16,0.050600,1.080500,0.004700,512x2x0,1x16x0,3072x2x1x1
q-26,kernel_gemm_noshuffle_q4_0_f32,0.044600,1.085700,0.319200,1x768x1,1x128x1,3072x2x1x1
q_pe-26,kernel_rope_norm_f32,0.031600,1.405400,0.003200,1024x2x1,64x1x1,64x16x2x1
Qcur-26,kernel_concat_f32,0.021600,1.409200,0.002900,1024x2x1,64x1x1,192x16x2x1
kv_cmpr_pe-26,kernel_transpose_32_16,0.102000,1.326100,0.005300,512x2x0,1x16x0,576x2x1x1
kv_cmpr_pe-26,kernel_gemm_noshuffle_q4_0_f32,0.080000,1.331900,0.314500,1x144x1,1x128x1,576x2x1x1
kv_cmpr-26,kernel_rms_norm_mul,0.066000,1.646900,0.003900,1024x1x1,512x1x1,512x2x1x1
kv-26,kernel_transpose_32_16,0.059000,1.651400,0.003000,128x2x0,1x16x0,4096x2x1x1
kv-26,kernel_gemm_noshuffle_q4_0_f32,0.054000,1.654900,0.083000,1x1024x1,1x128x1,4096x2x1x1
Vcur_cont-26,kernel_cpy_f32_f32,0.043000,1.738400,0.002800,1024x2x1,64x1x1,128x16x2x1
k_pe-26,kernel_rope_norm_f32,0.031000,1.741700,0.002500,64x2x1,64x1x1,64x1x2x1
node_1658,kernel_repeat_f32,0.023000,1.744700,0.002300,1024x2x1,64x1x1,64x16x2x1
Kcur-26,kernel_concat_f32,0.126200,1.637500,0.003000,1024x2x1,64x1x1,192x16x2x1
cache_k_l26 (view),kernel_set_rows_f16_i64,0.098200,1.641000,0.004000,2048x1x1,1024x1x1,3072x4096x1x1
cache_v_l26 (view),kernel_set_rows_f16_i64,0.090200,1.645500,0.003400,2048x1x1,1024x1x1,2048x4096x1x1
node_1670,flash_attn_blk_f16,0.064200,1.649400,0.005200,16x1x1,0x0x0,128x16x2x1
node_1670,flash_attn_f32_f16,0.046200,1.655200,0.107100,16x16x0,16x1x0,128x16x2x1
node_1672,kernel_transpose_32_16,0.035200,1.762900,0.005100,512x2x0,1x16x0,2048x2x1x1
node_1672,kernel_gemm_noshuffle_q4_0_f32,0.029200,1.768500,0.328600,1x512x1,1x128x1,2048x2x1x1
node_1673,kernel_get_rows_f32,0.019200,2.097600,0.004300,1024x1x1,1024x1x1,2048x1x1x1
node_1674,kernel_get_rows_f32,0.083200,2.033900,0.004400,1024x1x1,1024x1x1,2048x1x1x1
ffn_inp-26,kernel_add_row,0.061200,2.038900,0.002100,512x0x0,64x0x0,2048x1x1x1
ffn_norm-26,kernel_rms_norm_mul,0.050200,2.041600,0.005300,1024x1x1,1024x1x1,2048x1x1x1
ffn_moe_logits-26,kernel_mul_mat_f32_f32,0.039200,2.047500,0.011100,4096x1x1,64x1x1,64x1x1x1
ffn_moe_probs-26,kernel_soft_max_4,0.030200,2.059200,0.003300,64x1x1,64x1x1,64x1x1x1
ffn_moe_argsort-26,kernel_argsort_f32_i32,0.022200,2.063000,0.012000,64x1x1,64x1x1,64x1x1x1
ffn_moe_weights-26,kernel_get_rows_f32,0.015200,2.075500,0.002400,6x1x1,1x1x1,1x6x1x1
ffn_moe_out-26,kernel_moe_combine_f32,0.083400,0.046300,0.004100,512x1x0,64x1x0,2048x1x1x1
ffn_gate-26,kernel_gemv_noshuffle_q4_0_f32,0.066400,0.050900,0.055800,1408x4x1,64x4x1,2816x1x1x1
ffn_up-26,kernel_gemv_noshuffle_q4_0_f32,0.054400,0.107200,0.050400,1408x4x1,64x4x1,2816x1x1x1
ffn_swiglu-26,kernel_swiglu,0.047400,0.158100,0.003700,512x1x1,512x1x1,2816x1x1x1
ffn_shexp-26,kernel_gemv_noshuffle_q4_0_f32,0.036400,0.162300,0.056300,1024x4x1,64x4x1,2048x1x1x1
ffn_out-26,kernel_add_row,0.030400,0.219200,0.002200,512x0x0,64x0x0,2048x1x1x1
l_out-26,kernel_add_row,0.024400,0.221900,0.001900,512x0x0,64x0x0,2048x1x1x1
result_norm,kernel_rms_norm_mul,0.044000,0.197100,0.006000,1024x1x1,1024x1x1,2048x1x1x1
result_output,kernel_mul_mv_q6_K_f32_flat,0.017000,0.203600,4.419300,204800x2x1,64x2x1,102400x1x1x1
attn_norm-0,kernel_rms_norm_mul,0.128200,0.050100,0.124000,200704x1x1,1024x1x1,2048x196x1x1
q-0,kernel_transpose_32_16,0.160800,0.055200,0.084500,512x50x0,1x16x0,3072x196x1x1
q-0,kernel_gemm_noshuffle_q4_0_f32,0.156800,0.091000,1.043100,25x768x1,1x128x1,3072x196x1x1
q_pe-0,kernel_rope_norm_f32,0.150400,0.043800,0.077800,1024x196x1,64x1x1,64x16x196x1
Qcur-0,kernel_concat_f32,14.739400,0.595500,0.107700,1024x196x1,64x1x1,192x16x196x1
kv_cmpr_pe-0,kernel_transpose_32_16,0.176800,0.069100,0.096200,512x50x0,1x16x0,576x196x1x1
kv_cmpr_pe-0,kernel_gemm_noshuffle_q4_0_f32,0.248400,0.046000,0.470100,25x144x1,1x128x1,576x196x1x1
kv_cmpr-0,kernel_rms_norm_mul,0.121000,0.118400,0.072600,100352x1x1,512x1x1,512x196x1x1
kv-0,kernel_transpose_32_16,0.274800,0.048800,0.054600,128x50x0,1x16x0,4096x196x1x1
kv-0,kernel_gemm_noshuffle_q4_0_f32,0.120800,0.233700,0.377100,25x1024x1,1x128x1,4096x196x1x1
Vcur_cont-0,kernel_cpy_f32_f32,0.148600,0.044800,0.082900,1024x196x1,64x1x1,128x16x196x1
k_pe-0,kernel_rope_norm_f32,0.150000,0.095300,0.048600,64x196x1,64x1x1,64x1x196x1
node_18,kernel_repeat_f32,0.115800,0.052700,0.075600,1024x196x1,64x1x1,64x16x196x1
Kcur-0,kernel_concat_f32,0.216800,0.041900,0.106200,1024x196x1,64x1x1,192x16x196x1
cache_k_l0 (view),kernel_set_rows_f16_i64,0.126800,0.052500,0.086600,200704x1x1,1024x1x1,3072x4096x1x1
cache_v_l0 (view),kernel_set_rows_f16_i64,14.775000,0.778300,0.099200,200704x1x1,1024x1x1,2048x4096x1x1
node_30,flash_attn_blk_f16,14.403000,0.836300,0.091800,16x13x1,0x0x0,128x16x196x1
node_30,flash_attn_f32_f16,0.377000,0.058700,4.670800,208x16x0,16x1x0,128x16x196x1
node_32,kernel_transpose_32_16,11.777400,0.619200,0.098600,512x50x0,1x16x0,2048x196x1x1
node_32,kernel_gemm_noshuffle_q4_0_f32,11.574600,0.695200,0.793700,25x512x1,1x128x1,2048x196x1x1
ffn_inp-0,kernel_add,10.741000,1.469100,0.106000,12544x1x1,64x1x1,2048x196x1x1
ffn_norm-0,kernel_rms_norm_mul,0.134200,0.055500,0.103000,200704x1x1,1024x1x1,2048x196x1x1
ffn_gate-0,kernel_transpose_32_16,0.143000,0.040900,0.076600,512x50x0,1x16x0,10944x196x1x1
ffn_gate-0,kernel_gemm_noshuffle_q4_0_f32,0.141800,0.045500,3.142600,25x2736x1,1x128x1,10944x196x1x1
ffn_up-0,kernel_transpose_32_16,0.125200,2.751300,0.084400,512x50x0,1x16x0,10944x196x1x1
ffn_up-0,kernel_gemm_noshuffle_q4_0_f32,0.118800,2.544800,3.142800,25x2736x1,1x128x1,10944x196x1x1
ffn_swiglu-0,kernel_swiglu,0.128600,5.197300,0.402600,100352x1x1,512x1x1,10944x196x1x1
ffn_out-0,kernel_transpose_32_16,0.117800,0.237700,0.332700,2736x50x0,1x16x0,2048x196x1x1
ffn_out-0,kernel_gemm_noshuffle_q4_0_f32,0.114000,0.262600,3.951200,25x512x1,1x128x1,2048x196x1x1
l_out-0,kernel_add,0.355000,3.647000,0.112000,12544x1x1,64x1x1,2048x196x1x1
attn_norm-1,kernel_rms_norm_mul,0.109400,2.819600,0.101500,200704x1x1,1024x1x1,2048x196x1x1
q-1,kernel_transpose_32_16,0.118800,0.498200,0.077700,512x50x0,1x16x0,3072x196x1x1
q-1,kernel_gemm_noshuffle_q4_0_f32,0.128600,0.049500,1.039400,25x768x1,1x128x1,3072x196x1x1
q_pe-1,kernel_rope_norm_f32,0.175600,0.416400,0.075900,1024x196x1,64x1x1,64x16x196x1
Qcur-1,kernel_concat_f32,0.128400,0.158600,0.096900,1024x196x1,64x1x1,192x16x196x1
kv_cmpr_pe-1,kernel_transpose_32_16,0.194800,0.047400,0.087400,512x50x0,1x16x0,576x196x1x1
kv_cmpr_pe-1,kernel_gemm_noshuffle_q4_0_f32,0.109000,0.045400,0.468900,25x144x1,1x128x1,576x196x1x1
kv_cmpr-1,kernel_rms_norm_mul,0.123400,0.059100,0.071300,100352x1x1,512x1x1,512x196x1x1
kv-1,kernel_transpose_32_16,0.095400,0.042000,0.054000,128x50x0,1x16x0,4096x196x1x1
kv-1,kernel_gemm_noshuffle_q4_0_f32,0.166600,0.091900,0.367700,25x1024x1,1x128x1,4096x196x1x1
Vcur_cont-1,kernel_cpy_f32_f32,0.102600,0.049200,0.079600,1024x196x1,64x1x1,128x16x196x1
k_pe-1,kernel_rope_norm_f32,0.100800,0.249300,0.049600,64x196x1,64x1x1,64x1x196x1
node_58,kernel_repeat_f32,0.106800,0.047500,0.069400,1024x196x1,64x1x1,64x16x196x1
Kcur-1,kernel_concat_f32,0.159200,0.041600,0.100300,1024x196x1,64x1x1,192x16x196x1
cache_k_l1 (view),kernel_set_rows_f16_i64,0.178000,0.346100,0.090800,200704x1x1,1024x1x1,3072x4096x1x1
cache_v_l1 (view),kernel_set_rows_f16_i64,0.116600,0.046500,0.084700,200704x1x1,1024x1x1,2048x4096x1x1
node_70,flash_attn_blk_f16,0.107400,0.042900,0.092100,16x13x1,0x0x0,128x16x196x1
node_70,flash_attn_f32_f16,0.344400,0.054100,4.705900,208x16x0,16x1x0,128x16x196x1
node_72,kernel_transpose_32_16,0.153800,2.382200,0.078100,512x50x0,1x16x0,2048x196x1x1
node_72,kernel_gemm_noshuffle_q4_0_f32,0.115800,2.093700,0.779000,25x512x1,1x128x1,2048x196x1x1
ffn_inp-1,kernel_add,0.132600,2.375500,0.105500,12544x1x1,64x1x1,2048x196x1x1
ffn_norm-1,kernel_rms_norm_mul,0.117600,1.902200,0.102200,200704x1x1,1024x1x1,2048x196x1x1
ffn_moe_logits-1,kernel_mul_mm_f32_f32_l4_lm,0.122600,0.655500,0.509700,128x4x1,128x1x1,64x196x1x1
ffn_moe_probs-1,kernel_soft_max_4,0.212600,0.035700,0.049800,12544x1x1,64x1x1,64x196x1x1
ffn_moe_argsort-1,kernel_argsort_f32_i32,0.125000,0.145600,0.081700,64x196x1,64x1x1,64x196x1x1
ffn_moe_weights-1,kernel_get_rows_f32,0.137000,0.039100,0.054500,6x196x1,1x1x1,1x6x196x1
ffn_moe_topk-1,kernel_moe_histogram,0.121800,0.051000,0.046200,256x6x1,64x1x1,6x196x1x1
ffn_moe_topk-1,kernel_moe_scan,0.115800,0.231000,0.058300,1x0x0,1x0x0,6x196x1x1
ffn_moe_topk-1,kernel_moe_fill,0.106800,0.141700,0.045100,128x32x1,64x1x1,6x196x1x1
ffn_moe_topk-1,kernel_moe_scatter,0.253200,0.067300,0.046600,256x6x1,64x1x1,6x196x1x1
ffn_moe_gate-1,kernel_moe_reorder_b,0.158000,0.105100,0.386500,512x3200x1,256x1x1,1408x6x196x1
ffn_moe_gate-1,kernel_gemm_moe_q4_0_f32_ns,0.126400,0.188600,8.438100,64x22x100,64x1x1,1408x6x196x1
ffn_moe_up-1,kernel_moe_reorder_b,8.945000,0.597300,0.449600,512x3200x1,256x1x1,1408x6x196x1
ffn_moe_up-1,kernel_gemm_moe_q4_0_f32_ns,8.573200,1.024900,8.461400,64x22x100,64x1x1,1408x6x196x1
ffn_moe_swiglu-1,kernel_swiglu,8.323200,9.464400,0.321700,602112x1x1,512x1x1,1408x6x196x1
ffn_moe_down-1,kernel_moe_reorder_b,8.176600,9.762900,0.333900,512x3200x1,256x1x1,2048x6x196x1
ffn_moe_down-1,kernel_gemm_moe_q4_0_f32_ns,8.046200,10.071200,8.480600,64x32x100,64x1x1,2048x6x196x1
ffn_moe_out-1,kernel_moe_combine_f32,7.404600,18.572001,0.206800,512x196x0,64x1x0,2048x196x1x1
ffn_gate-1,kernel_transpose_32_16,2.542600,18.758900,0.091100,512x50x0,1x16x0,2816x196x1x1
ffn_gate-1,kernel_gemm_noshuffle_q4_0_f32,2.323200,18.765499,1.000400,25x704x1,1x128x1,2816x196x1x1
ffn_up-1,kernel_transpose_32_16,2.074000,19.751101,0.082900,512x50x0,1x16x0,2816x196x1x1
ffn_up-1,kernel_gemm_noshuffle_q4_0_f32,1.892200,19.819000,0.995700,25x704x1,1x128x1,2816x196x1x1
ffn_swiglu-1,kernel_swiglu,1.592200,20.804199,0.124100,100352x1x1,512x1x1,2816x196x1x1
ffn_shexp-1,kernel_transpose_32_16,1.352800,20.889700,0.096200,704x50x0,1x16x0,2048x196x1x1
ffn_shexp-1,kernel_gemm_noshuffle_q4_0_f32,1.244600,20.935301,1.072900,25x512x1,1x128x1,2048x196x1x1
ffn_out-1,kernel_add,0.872800,21.992300,0.106000,12544x1x1,64x1x1,2048x196x1x1
l_out-1,kernel_add,0.328800,22.081301,0.107400,12544x1x1,64x1x1,2048x196x1x1
attn_norm-2,kernel_rms_norm_mul,0.128200,22.172199,0.103500,200704x1x1,1024x1x1,2048x196x1x1
q-2,kernel_transpose_32_16,0.230800,21.820299,0.076100,512x50x0,1x16x0,3072x196x1x1
q-2,kernel_gemm_noshuffle_q4_0_f32,0.129200,21.582899,1.055700,25x768x1,1x128x1,3072x196x1x1
q_pe-2,kernel_rope_norm_f32,0.122800,21.696301,0.076500,1024x196x1,64x1x1,64x16x196x1
Qcur-2,kernel_concat_f32,0.125600,21.262100,0.097400,1024x196x1,64x1x1,192x16x196x1
kv_cmpr_pe-2,kernel_transpose_32_16,0.112000,20.901300,0.089300,512x50x0,1x16x0,576x196x1x1
kv_cmpr_pe-2,kernel_gemm_noshuffle_q4_0_f32,0.102400,20.698299,0.490100,25x144x1,1x128x1,576x196x1x1
kv_cmpr-2,kernel_rms_norm_mul,0.095600,20.884300,0.072700,100352x1x1,512x1x1,512x196x1x1
kv-2,kernel_transpose_32_16,0.114400,20.631800,0.052800,128x50x0,1x16x0,4096x196x1x1
kv-2,kernel_gemm_noshuffle_q4_0_f32,0.118000,20.365999,0.381600,25x1024x1,1x128x1,4096x196x1x1
Vcur_cont-2,kernel_cpy_f32_f32,0.130000,19.925800,0.081400,1024x196x1,64x1x1,128x16x196x1
k_pe-2,kernel_rope_norm_f32,0.201400,19.049000,0.046900,64x196x1,64x1x1,64x1x196x1
node_122,kernel_repeat_f32,0.155600,18.447800,0.069900,1024x196x1,64x1x1,64x16x196x1
Kcur-2,kernel_concat_f32,0.151200,18.072100,0.100500,1024x196x1,64x1x1,192x16x196x1
cache_k_l2 (view),kernel_set_rows_f16_i64,0.132200,17.552999,0.089000,200704x1x1,1024x1x1,3072x4096x1x1
cache_v_l2 (view),kernel_set_rows_f16_i64,0.183800,16.100700,0.082800,200704x1x1,1024x1x1,2048x4096x1x1
node_134,flash_attn_blk_f16,0.246000,14.980600,0.092200,16x13x1,0x0x0,128x16x196x1
node_134,flash_attn_f32_f16,0.172400,14.453400,4.896700,208x16x0,16x1x0,128x16x196x1
node_136,kernel_transpose_32_16,0.148800,18.680201,0.078800,512x50x0,1x16x0,2048x196x1x1
node_136,kernel_gemm_noshuffle_q4_0_f32,0.159000,18.299101,0.792200,25x512x1,1x128x1,2048x196x1x1
ffn_inp-2,kernel_add,5.160000,13.304400,0.105700,12544x1x1,64x1x1,2048x196x1x1
ffn_norm-2,kernel_rms_norm_mul,4.398800,13.395300,0.102900,200704x1x1,1024x1x1,2048x196x1x1
ffn_moe_logits-2,kernel_mul_mm_f32_f32_l4_lm,3.852200,13.485000,0.524500,128x4x1,128x1x1,64x196x1x1
ffn_moe_probs-2,kernel_soft_max_4,2.991400,13.926000,0.048600,12544x1x1,64x1x1,64x196x1x1
ffn_moe_argsort-2,kernel_argsort_f32_i32,3.653000,12.846300,0.081000,64x196x1,64x1x1,64x196x1x1
ffn_moe_weights-2,kernel_get_rows_f32,3.052600,12.919600,0.053300,6x196x1,1x1x1,1x6x196x1
ffn_moe_topk-2,kernel_moe_histogram,3.336000,11.888500,0.045400,256x6x1,64x1x1,6x196x1x1
ffn_moe_topk-2,kernel_moe_scan,0.146200,0.041300,0.056300,1x0x0,1x0x0,6x196x1x1
ffn_moe_topk-2,kernel_moe_fill,0.122000,0.047200,0.044400,128x32x1,64x1x1,6x196x1x1
ffn_moe_topk-2,kernel_moe_scatter,0.131200,0.047800,0.045700,256x6x1,64x1x1,6x196x1x1
ffn_moe_gate-2,kernel_moe_reorder_b,0.119800,0.129600,0.373300,512x3200x1,256x1x1,1408x6x196x1
ffn_moe_gate-2,kernel_gemm_moe_q4_0_f32_ns,0.492800,0.256400,8.554600,64x22x100,64x1x1,1408x6x196x1
ffn_moe_up-2,kernel_moe_reorder_b,0.118400,7.718800,0.378700,512x3200x1,256x1x1,1408x6x196x1
ffn_moe_up-2,kernel_gemm_moe_q4_0_f32_ns,0.112200,7.662400,8.557600,64x22x100,64x1x1,1408x6x196x1
ffn_moe_swiglu-2,kernel_swiglu,0.113000,15.324500,0.315100,602112x1x1,512x1x1,1408x6x196x1
ffn_moe_down-2,kernel_moe_reorder_b,0.134400,14.846300,0.312200,512x3200x1,256x1x1,2048x6x196x1
ffn_moe_down-2,kernel_gemm_moe_q4_0_f32_ns,0.098800,14.778100,8.549500,64x32x100,64x1x1,2048x6x196x1
ffn_moe_out-2,kernel_moe_combine_f32,0.119600,21.557501,0.206100,512x196x0,64x1x0,2048x196x1x1
ffn_gate-2,kernel_transpose_32_16,0.111000,21.061199,0.091000,512x50x0,1x16x0,2816x196x1x1
ffn_gate-2,kernel_gemm_noshuffle_q4_0_f32,0.116800,20.873199,0.971300,25x704x1,1x128x1,2816x196x1x1
ffn_up-2,kernel_transpose_32_16,0.101800,21.487700,0.084100,512x50x0,1x16x0,2816x196x1x1
ffn_up-2,kernel_gemm_noshuffle_q4_0_f32,0.114400,20.679600,0.970400,25x704x1,1x128x1,2816x196x1x1
ffn_swiglu-2,kernel_swiglu,0.111400,21.315201,0.124400,100352x1x1,512x1x1,2816x196x1x1
ffn_shexp-2,kernel_transpose_32_16,0.101600,21.024401,0.095000,704x50x0,1x16x0,2048x196x1x1
ffn_shexp-2,kernel_gemm_noshuffle_q4_0_f32,0.125200,20.567200,1.048600,25x512x1,1x128x1,2048x196x1x1
ffn_out-2,kernel_add,0.152600,20.568899,0.104200,12544x1x1,64x1x1,2048x196x1x1
l_out-2,kernel_add,0.119400,19.884501,0.104700,12544x1x1,64x1x1,2048x196x1x1
attn_norm-3,kernel_rms_norm_mul,0.096800,18.899401,0.101400,200704x1x1,1024x1x1,2048x196x1x1
q-3,kernel_transpose_32_16,0.087400,18.710300,0.076100,512x50x0,1x16x0,3072x196x1x1
q-3,kernel_gemm_noshuffle_q4_0_f32,0.115200,18.356400,1.040400,25x768x1,1x128x1,3072x196x1x1
q_pe-3,kernel_rope_norm_f32,0.112400,18.822901,0.076400,1024x196x1,64x1x1,64x16x196x1
Qcur-3,kernel_concat_f32,0.124800,18.505800,0.097000,1024x196x1,64x1x1,192x16x196x1
kv_cmpr_pe-3,kernel_transpose_32_16,0.103200,18.200800,0.089100,512x50x0,1x16x0,576x196x1x1
kv_cmpr_pe-3,kernel_gemm_noshuffle_q4_0_f32,0.150200,17.927099,0.466600,25x144x1,1x128x1,576x196x1x1
kv_cmpr-3,kernel_rms_norm_mul,0.143400,16.992500,0.071600,100352x1x1,512x1x1,512x196x1x1
kv-3,kernel_transpose_32_16,0.132600,16.607401,0.052800,128x50x0,1x16x0,4096x196x1x1
kv-3,kernel_gemm_noshuffle_q4_0_f32,0.140800,16.316099,0.371400,25x1024x1,1x128x1,4096x196x1x1
Vcur_cont-3,kernel_cpy_f32_f32,0.152200,16.318001,0.081200,1024x196x1,64x1x1,128x16x196x1
